"age","party_reg_state","party_primary_state","sex","combined_ethnicity_4way","children_3plus","homeowner","renter","education","hasreligion","catholic","christian","bible_reader","interest_in_religion","donrever_1","liberal_donor","conservative_donor","contbrel_1","contbpol_1","contbhlt_1","blue_collar","farmer","professional_technical","retired","apparel_1","bookmusc_1","electrnc_1","boatownr_1","cat_1","environm_1","outdgrdn_1","outdoor_1","guns_1","golf_1","investor_1","veteran_1","expensive_items_1","cnty_pct_religious","cnty_pct_evangelical","density_clean","marital_status_clean","log_ppi","log_income","log_nchildren","log_pct_evangelical","age.na","support_dem"
23,1,1,"F","W",0,1,0,"high school",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.5771288889,0.04022888889,"suburban","married",5.16478597392351,11.5366224601468,-4.60517018598809,-3.21316991234294,0,0
54,0,1,"F","H",1,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.3751488889,0.1479488889,"rural","married",4.7361984483945,11.1558504410102,1.10194007876078,-1.9108884101337,0,0
40,1,1,"M","W",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.4648988889,0.06127,"suburban","married",4.88280192258637,11.9801251668832,-4.60517018598809,-2.79246495224457,0,1
54,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.5262,0.1056088889,"suburban","married",2.77258872223978,10.0878902755339,-4.60517018598809,-2.24801273606311,0,1
84,1,0,"F","H",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.5036488889,0.18218,"suburban","married",3.93182563272433,10.8315882711696,-4.60517018598809,-1.70276006966547,0,1
55,1,0,"M","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0.43123,0.02942888889,"rural","married",4.35670882668959,10.9785582326212,-4.60517018598809,-3.52577847178178,0,0
41,1,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0.36641,0.1088788889,"suburban","married",4.23410650459726,10.9072762096828,0.00995033085316809,-2.21751912550363,0,1
64,1,1,"F","W",0,1,0,"unknown",1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0.5605188889,0.12806,"suburban","married",4.30406509320417,11.2733348999857,-4.60517018598809,-2.05525637489148,0,1
37,1,1,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5047788889,0.05907,"suburban","married",4.68213122712422,11.4140439154101,-4.60517018598809,-2.82903209766299,0,0
43,1,1,"M","W",0,1,0,"some college",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0.4083388889,0.13558,"suburban","married",4.14313472639153,10.6423487421768,0.00995033085316809,-1.99819340697932,0,0
81,0,1,"M","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0.8341788889,0.63175,"rural","married",3.25809653802148,10.729875458481,-4.60517018598809,-0.459261532713833,0,0
71,1,0,"M","W",0,0,0,"some college",1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0.41243,0.2597088889,"rural","married",2.89037175789616,10.7084891178702,0.00995033085316809,-1.34819393332891,0,0
29,0,1,"F","W",0,1,0,"some college",1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0.37742,0.17137,"suburban","married",3.80666248977032,10.4596975473367,0.698134722070984,-1.76393031730938,0,1
59,0,1,"M","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4798388889,0.1977288889,"suburban","married",4.86753445045558,11.5042479237765,-4.60517018598809,-1.620858434544,0,1
37,1,1,"M","W",0,1,0,"no hs degree",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0.4190788889,0.0917,"suburban","married",4.14313472639153,10.7732316017532,0.698134722070984,-2.38923289971972,0,1
68,0,1,"M","B",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.5271288889,0.08318,"suburban","married",4.53259949315326,9.77922733515544,-4.60517018598809,-2.48674834466737,0,0
36,0,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.5053188889,0.1295988889,"suburban","single",4.34380542185368,11.5614965575262,0.00995033085316809,-2.04331106840318,0,1
48,0,1,"M","W",0,1,0,"high school",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.4322088889,0.1257088889,"suburban","married",4.66343909411207,10.6694204028217,0.698134722070984,-2.07378645069123,0,0
56,0,1,"M","B",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0.5247,0.1161088889,"suburban","married",4.81218435537242,11.0701322515961,-4.60517018598809,-2.15322683076288,0,0
59,1,0,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36641,0.1088788889,"urban","single",3.78418963391826,10.3011892700265,0.00995033085316809,-2.21751912550363,0,0
77,1,1,"F","W",0,1,0,"high school",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0.37073,0.1110988889,"suburban","married",3.13549421592915,11.2464176277499,-4.60517018598809,-2.19733458328665,0,0
80,0,1,"F","W",0,1,0,"high school",1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0.5271288889,0.08318,"suburban","married",3.97029191355212,11.0161670984157,-4.60517018598809,-2.48674834466737,0,0
52,0,1,"M","W",0,1,0,"high school",1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0.56374,0.46537,"rural","married",4.17438726989564,10.685789644407,-4.60517018598809,-0.76492249087061,0,0
34,1,0,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.443,0.2802788889,"rural","married",4.30406509320417,10.852980925238,-4.60517018598809,-1.2719701397377,0,0
45,1,1,"M","A",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4355688889,0.08340888889,"urban","married",5.52146091786225,11.7268183606015,-4.60517018598809,-2.48400039388196,0,0
58,0,0,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.3251388889,0.11342,"rural","married",3.36729582998647,10.8247857262208,-4.60517018598809,-2.17665753639626,0,1
57,0,1,"F","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.3255,0.1941388889,"suburban","married",4.71849887129509,11.4064754671533,0.00995033085316809,-1.63918145390389,0,0
77,0,1,"M","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5489288889,0.3892788889,"suburban","married",2.56494935746154,10.482737886416,-4.60517018598809,-0.94345925419473,0,0
79,0,1,"F","W",0,1,0,"some college",1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0.59621,0.08334888889,"urban","single",3.73766961828337,11.5611345079405,-4.60517018598809,-2.48472000052806,0,1
88,0,1,"F","W",0,1,0,"unknown",1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.61447,0.26006,"urban","married",3.78418963391826,10.4007719057355,-4.60517018598809,-1.34684290535896,0,0
59,1,1,"F","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6031688889,0.3383888889,"rural","married",4.80402104473326,10.96462294006,-4.60517018598809,-1.08355948600898,0,0
64,1,1,"F","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6057,0.06384,"urban","married",3.78418963391826,10.9597315128369,-4.60517018598809,-2.75137532584058,0,0
70,1,0,"M","W",0,1,0,"bach degree",1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.4635,0.08112888889,"urban","married",3.36729582998647,11.1012813057853,-4.60517018598809,-2.51171616809604,0,1
23,0,1,"F","B",0,0,1,"high school",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74732,0.235,"urban","single",4.06044301054642,9.44264186107516,-4.60517018598809,-1.44816976483798,0,1
24,1,0,"F","B",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0.4208288889,0.18934,"suburban","married",4.75359019110636,10.8896960613736,0.00995033085316809,-1.66421093828139,0,1
43,1,0,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0.4208288889,0.18934,"suburban","married",4.44265125649032,10.9338745322087,0.698134722070984,-1.66421093828139,0,1
38,1,1,"F","W",1,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0.3336288889,0.1122388889,"urban","married",4.24849524204936,11.0066561122854,1.38879124131848,-2.18712574255981,0,0
30,1,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.4732688889,0.14258,"suburban","married",5.29831736654804,11.8056473163746,-4.60517018598809,-1.94785203329265,0,1
72,1,1,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.32268,0.16105,"rural","married",4.31748811353631,10.7747809184795,0.00995033085316809,-1.82604040320493,0,0
63,1,1,"M","W",0,1,0,"high school",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0.5352588889,0.4076888889,"rural","married",4.34380542185368,10.5594778886997,-4.60517018598809,-0.897250922655602,0,0
34,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6857,0.06476,"rural","married",3.61091791264422,10.6341472573558,0.698134722070984,-2.7370671501727,0,0
84,0,1,"F","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0.5505388889,0.2968988889,"rural","married",2.89037175789616,10.8861463808538,-4.60517018598809,-1.21436363955691,0,0
31,0,0,"F","W",0,1,0,"high school",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0.54683,0.23455,"suburban","married",4.24849524204936,10.9157791347377,-4.60517018598809,-1.45008649420767,0,0
89,1,0,"F","W",0,1,0,"unknown",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0.3670188889,0.1265688889,"suburban","single",2.56494935746154,11.0013829176093,-4.60517018598809,-2.06696854275783,0,0
30,1,0,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.43123,0.02942888889,"rural","married",4.43081679884331,11.2271748593682,-4.60517018598809,-3.52577847178178,0,0
72,1,0,"M","W",0,1,0,"no hs degree",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.3812688889,0.13812,"suburban","married",3.36729582998647,10.5675920476433,-4.60517018598809,-1.97963240646035,0,0
78,0,1,"M","W",0,1,0,"high school",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.4436288889,0.29385,"suburban","married",2.89037175789616,10.718564713833,-4.60517018598809,-1.22468584592348,0,0
48,1,1,"F","W",0,1,0,"some college",0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.3608288889,0.1025488889,"rural","married",4.17438726989564,10.8731673810692,0.698134722070984,-2.27741562923722,0,0
26,1,0,"F","H",0,0,1,"unknown",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5157688889,0.05245,"urban","single",4.4188406077966,10.4929949583363,-4.60517018598809,-2.94789494413983,0,1
26,1,0,"M","H",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0.3975788889,0.1088788889,"urban","married",6.74523634948436,11.7691091303626,-4.60517018598809,-2.21751912550363,0,0
52,0,1,"F","B",0,1,0,"high school",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.59621,0.08334888889,"suburban","married",3.87120101090789,10.5734684550642,0.698134722070984,-2.48472000052806,0,0
54,0,1,"M","W",0,1,0,"post graduate",1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.36111,0.09162,"suburban","married",4.75359019110636,11.7305417691585,0.698134722070984,-2.39010569052354,0,0
57,0,1,"F","B",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58395,0.26324,"suburban","single",4.17438726989564,9.86386275775286,-4.60517018598809,-1.33468911539422,0,1
78,0,1,"F","W",0,1,0,"high school",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0.4554588889,0.17133,"urban","married",2.63905732961526,10.7456795429832,-4.60517018598809,-1.76416375763726,0,0
54.7736917906865,0,1,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.50661,0.29925,"suburban","married",4.68213122712422,11.1194827968393,-4.60517018598809,-1.20647593454405,1,0
41,1,1,"M","W",0,1,0,"no hs degree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.36449,0.2449488889,"rural","married",4.23410650459726,10.6582235957652,0.698134722070984,-1.4067057069356,0,0
19,1,1,"M","W",0,1,0,"some college",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.41343,0.07746888889,"urban","married",4.30406509320417,10.9745402059627,-4.60517018598809,-2.55787885689632,0,0
46,0,1,"F","W",0,1,0,"some college",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.53171,0.32548,"suburban","married",4.43081679884331,10.8532710858923,0.00995033085316809,-1.12245426315368,0,0
54,0,1,"F","H",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0.4871888889,0.09723,"suburban","married",4.21950770517611,10.787131118078,-4.60517018598809,-2.33067597316057,0,0
41,0,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.58395,0.26324,"suburban","married",4.77068462446567,11.8572879203567,0.00995033085316809,-1.33468911539422,0,0
54,0,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0.37742,0.17137,"rural","married",4.70048036579242,11.1055735780138,-4.60517018598809,-1.76393031730938,0,0
39,1,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49424,0.03796,"urban","single",4.43081679884331,10.7673264244079,-4.60517018598809,-3.27122230524041,0,1
68,0,1,"F","W",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0.8400588889,0.19452,"suburban","married",3.36729582998647,11.0258977447187,-4.60517018598809,-1.63722029344655,0,0
59,0,1,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.5757588889,0.3118288889,"rural","married",4.67282883446191,10.7946245655267,-4.60517018598809,-1.16530067462987,0,0
55,1,1,"M","H",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59695,0.05275888889,"suburban","married",5.32300997913841,11.4541728398741,-4.60517018598809,-2.9420230110591,0,0
88,1,0,"F","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0.3975788889,0.1088788889,"suburban","married",2.77258872223978,11.160057550803,0.00995033085316809,-2.21751912550363,0,1
45,1,1,"F","W",1,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.60197,0.07284,"suburban","married",4.84418708645859,11.1855318922822,1.61143591509677,-2.61949002412273,0,1
53,1,0,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.75299,0.04653888889,"suburban","married",4.20469261939097,11.0589054150257,-4.60517018598809,-3.06746699569466,0,0
25,0,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0.51798,0.3474388889,"suburban","married",4.34380542185368,10.9476436554082,-4.60517018598809,-1.05716648872292,0,0
45,1,1,"F","W",0,1,0,"no hs degree",1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.4675788889,0.3084488889,"rural","married",4.43081679884331,10.7630809407317,-4.60517018598809,-1.17619912553755,0,0
58,0,1,"F","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57286,0.1154,"rural","married",4.39444915467244,11.1163358528614,-4.60517018598809,-2.15935092490814,0,0
77,1,0,"F","W",0,1,0,"high school",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0.29574,0.12156,"suburban","single",4.30406509320417,10.9753279851512,-4.60517018598809,-2.10734731093354,0,0
61,1,0,"F","W",0,1,0,"some college",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.3670188889,0.1265688889,"suburban","married",4.47733681447821,10.9339815871279,-4.60517018598809,-2.06696854275783,0,0
44,1,0,"M","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.57383,0.05378888889,"suburban","married",4.46590811865458,11.1671056757885,0.698134722070984,-2.92268835935205,0,0
79,0,1,"F","W",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0.65532,0.1032688889,"rural","married",2.56494935746154,10.9516307684562,-4.60517018598809,-2.27041912053168,0,1
65,1,0,"F","B",0,1,0,"post graduate",1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.49424,0.03796,"urban","single",3.93182563272433,11.0171526438305,-4.60517018598809,-3.27122230524041,0,1
75,0,1,"M","W",0,1,0,"post graduate",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0.4367088889,0.27304,"suburban","married",3.76120011569356,10.3706433806427,0.00995033085316809,-1.29813697438369,0,0
34,0,1,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.62794,0.47041,"rural","married",4.17438726989564,10.8810615128272,-4.60517018598809,-0.754150624120277,0,0
47,1,1,"F","W",0,1,0,"post graduate",1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.66761,0.4321488889,"rural","married",4.26267987704132,10.7007694978281,-4.60517018598809,-0.838985099884793,0,0
76,1,0,"F","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.4064488889,0.2465088889,"suburban","married",3.36729582998647,11.0820656228421,-4.60517018598809,-1.40035722570331,0,1
75,0,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0.4215188889,0.2544488889,"suburban","single",3.13549421592915,11.1837128136783,-4.60517018598809,-1.36865529263005,0,0
77,1,1,"F","W",0,1,0,"some college",1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.3884388889,0.1084,"suburban","married",3.93182563272433,11.0449038701958,-4.60517018598809,-2.22192718997659,0,0
61,1,1,"M","A",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.37073,0.1110988889,"suburban","married",5.06259503302697,11.2516516057947,-4.60517018598809,-2.19733458328665,0,1
30,1,0,"M","H",0,1,0,"no hs degree",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39773,0.18227,"suburban","married",4.97673374242057,11.0870994737701,-4.60517018598809,-1.70226617474529,0,0
46,1,1,"F","H",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.5310388889,0.08296888889,"urban","single",4.34380542185368,10.977140943163,-4.60517018598809,-2.48928957410346,0,1
40,0,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0.4405188889,0.11404,"suburban","married",5.07517381523383,11.484134967507,0.00995033085316809,-2.17120601493767,0,0
19,1,1,"F","W",0,0,1,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5894188889,0.03896,"suburban","married",4.0943445622221,10.4536877237761,0.00995033085316809,-3.2452198002078,0,1
48,0,1,"F","W",0,1,0,"some college",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0.41247,0.10948,"rural","married",4.23410650459726,10.6709069774707,0.00995033085316809,-2.21201339480966,0,0
45,1,1,"F","B",0,1,0,"some college",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.48772,0.07498888889,"urban","single",3.55534806148941,10.2307748795803,-4.60517018598809,-2.59041532455418,0,1
35,0,1,"F","H",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.58395,0.26324,"suburban","married",4.81218435537242,11.3875663028057,0.00995033085316809,-1.33468911539422,0,0
46,0,1,"F","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.4281,0.18255,"suburban","married",3.25809653802148,11.0906600181837,-4.60517018598809,-1.70073117088049,0,1
34,0,1,"F","B",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.56435,0.1682588889,"suburban","married",4.48863636973214,11.059361953371,-4.60517018598809,-1.78225148035209,0,1
55,0,1,"M","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.71549,0.1319088889,"suburban","married",4.89783979995091,11.499586900531,0.698134722070984,-2.02564383032409,0,0
63,0,1,"M","W",0,0,0,"unknown",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4388788889,0.41292,"rural","married",3.87120101090789,10.3813353358049,-4.60517018598809,-0.884501409384748,0,0
78,0,1,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.57024,0.24062,"suburban","married",2.63905732961526,10.4467126003488,-4.60517018598809,-1.42453635337676,0,0
62,1,1,"M","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0.39073,0.1400088889,"urban","married",4.12713438504509,10.6803782765289,0.00995033085316809,-1.96604936624552,0,1
60,1,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.4208288889,0.18934,"suburban","married",4.8283137373023,11.033243147973,0.00995033085316809,-1.66421093828139,0,0
57,1,1,"F","B",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.54572,0.02696,"urban","single",2.99573227355399,10.6528732795433,0.00995033085316809,-3.61340099293803,0,1
65,1,0,"M","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0.6752788889,0.1152088889,"suburban","married",3.25809653802148,10.502763517486,-4.60517018598809,-2.16100837310679,0,1
30,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0.58433,0.03135888889,"urban","married",4.64439089914137,11.0386567531771,0.00995033085316809,-3.46225751493119,0,1
85,1,0,"F","W",0,1,0,"some college",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0.3066,0.03087,"urban","married",4.62497281328427,11.5367298783504,-4.60517018598809,-3.47797044046807,0,0
25,1,1,"M","W",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60197,0.07284,"suburban","single",3.87120101090789,10.2423141583111,-4.60517018598809,-2.61949002412273,0,0
